Mailles,Année,Feu en été
8544.0,2022,1
8545.0,2022,1
8546.0,2022,1
8547.0,2022,1
8548.0,2022,0
8550.0,2022,0
8626.0,2022,0
8627.0,2022,1
8628.0,2022,1
8629.0,2022,1
8630.0,2022,0
8631.0,2022,0
8632.0,2022,0
8633.0,2022,0
8634.0,2022,0
8635.0,2022,0
8636.0,2022,0
8637.0,2022,0
8638.0,2022,0
8716.0,2022,1
8717.0,2022,1
8718.0,2022,1
8719.0,2022,0
8720.0,2022,0
8721.0,2022,0
8722.0,2022,0
8723.0,2022,0
8724.0,2022,0
8725.0,2022,0
8726.0,2022,0
8727.0,2022,0
8804.0,2022,0
8805.0,2022,0
8806.0,2022,1
8807.0,2022,0
8808.0,2022,0
8809.0,2022,0
8810.0,2022,0
8811.0,2022,0
8812.0,2022,0
8813.0,2022,0
8814.0,2022,0
8815.0,2022,0
8892.0,2022,0
8893.0,2022,0
8894.0,2022,0
8895.0,2022,1
8896.0,2022,0
8897.0,2022,0
8898.0,2022,0
8899.0,2022,0
8900.0,2022,1
8901.0,2022,0
8902.0,2022,0
8903.0,2022,0
8904.0,2022,0
8980.0,2022,0
8981.0,2022,0
8982.0,2022,0
8983.0,2022,0
8984.0,2022,0
